,page_url,bedrooms,baths,garage,date,price,location,property,area_marla,area_sqft
368,https://www.graana.com/property/islamabad-g-6-3-1-kanal-house-for-rent-596192,4,5,3,March 28 2022,300000,G-6/3 ,House ,20.0,5444.0
369,https://www.graana.com/property/islamabad-g-14-4-1-kanal-upper-portion-for-rent-596159,3,4,1,March 28 2022,95000,G-14/4 ,Upper Portion ,20.0,5444.0
370,https://www.graana.com/property/islamabad-jinnah-garden-phase-1-7-marla-house-for-rent-590743,4,4,1,March 21 2022,65000,Jinnah Garden Phase 1 ,House ,7.0,1905.4
371,https://www.graana.com/property/islamabad-bahria-town-phase-4-1300-sqft-apartment-for-rent-586090,1,1,0,March 21 2022,85000,Bahria Town Phase 4 ,Apartment ,4.775005417794609,1299.7564747236925
372,https://www.graana.com/property/islamabad-bahria-town-phase-4-500-sqft-apartment-for-rent-586092,1,1,0,March 21 2022,45000,Bahria Town Phase 4 ,Apartment ,1.836540545305619,499.9063364321895
373,https://www.graana.com/property/islamabad-g-10-3-10-marla-upper-portion-for-rent-534781,3,3,1,March 21 2022,90000,G-10/3 ,Upper Portion ,10.0,2722.0
374,https://www.graana.com/property/islamabad-g-11-3-1-kanal-lower-portion-for-rent-534779,3,3,2,March 21 2022,130000,G-11/3 ,Lower Portion ,20.0,5444.0
375,https://www.graana.com/property/islamabad-f-8-1-1-kanal-house-for-rent-534404,6,6,2,March 21 2022,600000,F-8/1 ,House ,20.0,5444.0
376,https://www.graana.com/property/islamabad-f-8-1-26-marla-house-for-rent-534399,4,4,1,March 21 2022,430000,F-8/1 ,House ,26.0,7077.2
377,https://www.graana.com/property/islamabad-f-8-2-12-marla-lower-portion-for-rent-534395,3,3,2,March 21 2022,200000,F-8/2 ,Lower Portion ,12.0,3266.4
378,https://www.graana.com/property/islamabad-f-8-3-40-marla-house-for-rent-534392,6,6,3,March 21 2022,600000,F-8/3 ,House ,40.0,10888.0
379,https://www.graana.com/property/islamabad-f-8-4-20-marla-house-for-rent-534390,6,6,3,March 21 2022,700000,F-8/4 ,House ,20.0,5444.0
380,https://www.graana.com/property/islamabad-f-8-4-2000-sqyd-house-for-rent-534388,6,6,3,March 21 2022,1050000,F-8/4 ,Yd. House ,7.346162181222476,1999.6253457287576
381,https://www.graana.com/property/islamabad-d-12-4-3-marla-house-for-rent-534344,5,4,1,March 21 2022,85000,D-12/4 ,House ,3.0,816.5999999999999
382,https://www.graana.com/property/islamabad-i-8-4-14-marla-lower-portion-for-rent-534294,3,3,1,March 21 2022,90000,I-8/4  ,Lower Portion ,14.0,3810.8
383,https://www.graana.com/property/islamabad-g-8-2-8-marla-lower-portion-for-rent-534293,2,2,1,March 21 2022,70000,G-8/2 ,Lower Portion ,8.0,2177.6
384,https://www.graana.com/property/islamabad-g-8-2-8-marla-lower-portion-for-rent-534292,2,2,1,March 21 2022,70000,G-8/2 ,Lower Portion ,8.0,2177.6
385,https://www.graana.com/property/islamabad-g-10-3-14-marla-upper-portion-for-rent-534289,3,3,1,March 21 2022,100000,G-10/3 ,Upper Portion ,14.0,3810.8
386,https://www.graana.com/property/islamabad-g-10-4-7-marla-lower-portion-for-rent-534286,2,2,1,March 21 2022,65000,G-10/4 ,Lower Portion ,7.0,1905.4
387,https://www.graana.com/property/islamabad-g-10-1-10-marla-lower-portion-for-rent-534285,3,3,1,March 21 2022,90000,G-10/1 ,Lower Portion ,10.0,2722.0
388,https://www.graana.com/property/islamabad-g-10-1-10-marla-lower-portion-for-rent-534284,3,3,1,March 21 2022,90000,G-10/1 ,Lower Portion ,10.0,2722.0
389,https://www.graana.com/property/islamabad-g-10-1-10-marla-lower-portion-for-rent-534283,3,3,1,March 21 2022,90000,G-10/1 ,Lower Portion ,10.0,2722.0
390,https://www.graana.com/property/islamabad-g-14-4-1.2-kanal-basement-for-rent-596176,4,5,1,March 28 2022,90000,G-14/4 ,Basement ,24.0,6532.799999999999
391,https://www.graana.com/property/islamabad-f-6-1-1-kanal-lower-portion-for-rent-596197,3,3,2,March 28 2022,250000,F-6/1 ,Lower Portion ,20.0,5444.0
392,https://www.graana.com/property/islamabad-g-13-1-7-marla-lower-portion-for-rent-596147,2,3,1,March 28 2022,55000,G-13/1 ,Lower Portion ,7.0,1905.4
393,https://www.graana.com/property/islamabad-g-13-1-7-marla-upper-portion-for-rent-596139,3,3,0,March 28 2022,55000,G-13/1 ,Upper Portion ,7.0,1905.4
394,https://www.graana.com/property/islamabad-f-11-1-1-kanal-lower-portion-for-rent-535295,3,3,1,March 28 2022,110000,F-11/1 ,Lower Portion ,20.0,5444.0
395,https://www.graana.com/property/islamabad-e-11-1-10-marla-lower-portion-for-rent-535296,3,3,1,March 28 2022,90000,E-11/1 ,Lower Portion ,10.0,2722.0
396,https://www.graana.com/property/islamabad-g-11-2-7-marla-upper-portion-for-rent-534799,2,2,1,March 28 2022,65000,G-11/2 ,Upper Portion ,7.0,1905.4
397,https://www.graana.com/property/islamabad-g-11-2-5-marla-upper-portion-for-rent-534798,2,2,0,March 28 2022,60000,G-11/2 ,Upper Portion ,5.0,1361.0
398,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-lower-portion-for-rent-586801,3,3,0,March 21 2022,90000,DHA Phase 2 ,Lower Portion ,20.0,5444.0
399,https://www.graana.com/property/islamabad-dha-phase-2-defence-residency-602-sqft-apartment-for-rent-574228,1,1,0,March 19 2022,18000,DHA Phase 2 Defence Residency ,Apartment ,2.211194816547965,601.8872290643561
400,https://www.graana.com/property/islamabad-f-11-1250-sqft-apartment-for-rent-587436,1,1,1,March 18 2022,70000,F-11 ,Apartment ,4.591351363264047,1249.7658410804736
401,https://www.graana.com/property/islamabad-e-11-10-marla-lower-portion-for-rent-588827,2,2,1,March 18 2022,30000,E-11 ,Lower Portion ,10.0,2722.0
402,https://www.graana.com/property/islamabad-d-12-4-4-marla-house-for-rent-587453,3,4,1,March 18 2022,100000,D-12/4 ,House ,4.0,1088.8
403,https://www.graana.com/property/islamabad-d-12-4-4-marla-house-for-rent-587445,6,7,1,March 18 2022,150000,D-12/4 ,House ,4.0,1088.8
404,https://www.graana.com/property/islamabad-d-12-4-4-marla-basement-for-rent-587451,2,2,1,March 18 2022,30000,D-12/4 ,Basement ,4.0,1088.8
405,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-upper-portion-for-rent-587309,3,3,0,March 18 2022,65000,DHA Phase 2 ,Upper Portion ,20.0,5444.0
406,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-house-for-rent-587305,6,8,0,March 18 2022,140000,DHA Phase 2 ,House ,20.0,5444.0
407,https://www.graana.com/property/islamabad-bahria-town-phase-2-10-marla-house-for-rent-586705,5,6,1,March 18 2022,90000,Bahria Town Phase 2 ,House ,10.0,2722.0
408,https://www.graana.com/property/islamabad-bahria-town-phase-4-860-sqft-apartment-for-rent-587470,1,1,0,March 18 2022,45000,Bahria Town Phase 4 ,Apartment ,3.1588497379256646,859.8388986633659
409,https://www.graana.com/property/islamabad-bahria-town-phase-4-1300-sqft-apartment-for-rent-587485,2,2,0,March 18 2022,90000,Bahria Town Phase 4 ,Apartment ,4.775005417794609,1299.7564747236925
410,https://www.graana.com/property/islamabad-g-13-10-marla-lower-portion-for-rent-587240,2,2,0,March 17 2022,37000,G-13 ,Lower Portion ,10.0,2722.0
411,https://www.graana.com/property/islamabad-g-13-10-marla-lower-portion-for-rent-587237,3,3,1,March 17 2022,70000,G-13 ,Lower Portion ,10.0,2722.0
412,https://www.graana.com/property/islamabad-e-11-1-1200-sqft-apartment-for-rent-586185,3,3,0,March 17 2022,185000,E-11/1 ,Apartment ,4.407697308733486,1199.7752074372547
413,https://www.graana.com/property/islamabad-g-13-4-10-marla-basement-for-rent-586188,3,3,1,March 17 2022,55000,G-13/4 ,Basement ,10.0,2722.0
414,https://www.graana.com/property/islamabad-g-10-2-1-kanal-basement-for-rent-586402,2,2,1,March 17 2022,42000,G-10/2 ,Basement ,20.0,5444.0
415,https://www.graana.com/property/islamabad-i-8-12-marla-house-for-rent-587071,6,6,2,March 17 2022,310000,I-8 ,House ,12.0,3266.4
416,https://www.graana.com/property/islamabad-i-8-12-marla-lower-portion-for-rent-587080,3,3,1,March 17 2022,160000,I-8 ,Lower Portion ,12.0,3266.4
417,https://www.graana.com/property/islamabad-bahria-town-10-marla-house-for-rent-587068,5,5,0,March 17 2022,95000,Bahria Town ,House ,10.0,2722.0
418,https://www.graana.com/property/islamabad-e-11-1350-sqft-apartment-for-rent-584869,3,3,1,March 16 2022,140000,E-11 ,Apartment ,4.958659472325171,1349.7471083669116
419,https://www.graana.com/property/islamabad-i-8-4-3-marla-house-for-rent-585751,3,2,1,March 16 2022,90000,I-8/4  ,House ,3.0,816.5999999999999
420,https://www.graana.com/property/islamabad-g-10-4-6-marla-upper-portion-for-rent-534797,2,2,1,March 28 2022,60000,G-10/4 ,Upper Portion ,6.0,1633.1999999999998
421,https://www.graana.com/property/islamabad-f-11-2-8-marla-upper-portion-for-rent-534796,2,2,1,March 28 2022,75000,F-11/2 ,Upper Portion ,8.0,2177.6
422,https://www.graana.com/property/islamabad-f-11-2-10-marla-upper-portion-for-rent-534795,3,3,1,March 28 2022,90000,F-11/2 ,Upper Portion ,10.0,2722.0
423,https://www.graana.com/property/islamabad-g-10-4-6-marla-upper-portion-for-rent-534788,2,2,1,March 28 2022,60000,G-10/4 ,Upper Portion ,6.0,1633.1999999999998
424,https://www.graana.com/property/islamabad-g-10-4-14-marla-upper-portion-for-rent-534785,3,3,1,March 28 2022,100000,G-10/4 ,Upper Portion ,14.0,3810.8
425,https://www.graana.com/property/islamabad-g-10-3-7-marla-lower-portion-for-rent-534783,2,2,1,March 28 2022,70000,G-10/3 ,Lower Portion ,7.0,1905.4
426,https://www.graana.com/property/islamabad-e-11-1350-sqft-apartment-for-rent-584869,3,3,1,March 16 2022,140000,E-11 ,Apartment ,4.958659472325171,1349.7471083669116
427,https://www.graana.com/property/islamabad-i-8-4-3-marla-house-for-rent-585751,3,2,1,March 16 2022,90000,I-8/4  ,House ,3.0,816.5999999999999
428,https://www.graana.com/property/islamabad-f-8-3-1-kanal-house-for-rent-585570,4,4,1,March 16 2022,450000,F-8/3 ,House ,20.0,5444.0
429,https://www.graana.com/property/islamabad-f-8-1-1-kanal-upper-portion-for-rent-585243,3,3,1,March 16 2022,280000,F-8/1 ,Upper Portion ,20.0,5444.0
430,https://www.graana.com/property/islamabad-e-11-3-14-marla-house-for-rent-585218,4,4,2,March 16 2022,280000,E-11/3 ,House ,14.0,3810.8
431,https://www.graana.com/property/islamabad-g-10-1-6-marla-house-for-rent-585540,4,3,0,March 16 2022,120000,G-10/1 ,House ,6.0,1633.1999999999998
432,https://www.graana.com/property/islamabad-g-10-1-6-marla-lower-portion-for-rent-585533,2,2,1,March 16 2022,65000,G-10/1 ,Lower Portion ,6.0,1633.1999999999998
433,https://www.graana.com/property/islamabad-g-10-4-6-marla-basement-for-rent-585530,2,2,1,March 16 2022,48000,G-10/4 ,Basement ,6.0,1633.1999999999998
434,https://www.graana.com/property/islamabad-g-10-4-6-marla-house-for-rent-585522,4,4,1,March 16 2022,125000,G-10/4 ,House ,6.0,1633.1999999999998
435,https://www.graana.com/property/islamabad-g-10-4-14-marla-lower-portion-for-rent-585520,3,3,1,March 16 2022,95000,G-10/4 ,Lower Portion ,14.0,3810.8
436,https://www.graana.com/property/islamabad-g-13-1-4-marla-house-for-rent-585242,3,4,1,March 16 2022,60000,G-13/1 ,House ,4.0,1088.8
437,https://www.graana.com/property/islamabad-g-13-3-7-marla-upper-portion-for-rent-585238,2,2,1,March 16 2022,58000,G-13/3 ,Upper Portion ,7.0,1905.4
438,https://www.graana.com/property/islamabad-g-13-2-18-marla-basement-for-rent-585159,3,3,1,March 16 2022,90000,G-13/2 ,Basement ,18.0,4899.599999999999
439,https://www.graana.com/property/islamabad-abu-dhabi-towers-500-sqft-apartment-for-rent-584843,1,1,1,March 16 2022,75000,Abu Dhabi Towers ,Apartment ,1.836540545305619,499.9063364321895
440,https://www.graana.com/property/islamabad-e-7-1-kanal-house-for-rent-584786,3,3,3,March 15 2022,394000,E-7 ,Lower Portion ,20.0,5444.0
441,https://www.graana.com/property/islamabad-f-8-4-1-kanal-upper-portion-for-rent-584838,2,2,1,March 15 2022,322000,F-8/4 ,Upper Portion ,20.0,5444.0
442,https://www.graana.com/property/islamabad-f-7-2-666-sqyd-house-for-rent-584841,5,5,2,March 15 2022,600000,F-7/2 ,House ,2.446272006347084,665.8752401276763
443,https://www.graana.com/property/islamabad-f-6-2-1-kanal-lower-portion-for-rent-584833,3,3,2,March 15 2022,430000,F-6/2 ,Lower Portion ,20.0,5444.0
444,https://www.graana.com/property/islamabad-e-11-4-10-marla-basement-for-rent-461815,3,3,2,March 15 2022,45000,E-11/4 ,Basement ,10.0,2722.0
445,https://www.graana.com/property/islamabad-e-11-1-kanal-basement-for-rent-468488,3,3,1,March 15 2022,90000,E-11 ,Basement ,20.0,5444.0
446,https://www.graana.com/property/islamabad-e-11-1-10-marla-basement-for-rent-473230,3,3,1,March 15 2022,70000,E-11/1 ,Basement ,10.0,2722.0
447,https://www.graana.com/property/islamabad-e-11-4500-sqft-lower-portion-for-rent-464760,3,3,2,March 15 2022,110000,E-11 ,Lower Portion ,16.52886490775057,4499.157027889705
448,https://www.graana.com/property/islamabad-e-11-12-marla-lower-portion-for-rent-426618,3,3,1,March 15 2022,70000,E-11 ,Lower Portion ,12.0,3266.4
449,https://www.graana.com/property/islamabad-e-11-4-7-marla-lower-portion-for-rent-427593,2,2,1,March 15 2022,120000,E-11/4 ,Lower Portion ,7.0,1905.4
450,https://www.graana.com/property/islamabad-e-11-1-10-marla-basement-for-rent-473230,3,3,1,March 15 2022,70000,E-11/1 ,Basement ,10.0,2722.0
451,https://www.graana.com/property/islamabad-e-11-4500-sqft-lower-portion-for-rent-464760,3,3,2,March 15 2022,110000,E-11 ,Lower Portion ,16.52886490775057,4499.157027889705
452,https://www.graana.com/property/islamabad-e-11-12-marla-lower-portion-for-rent-426618,3,3,1,March 15 2022,70000,E-11 ,Lower Portion ,12.0,3266.4
453,https://www.graana.com/property/islamabad-e-11-4-7-marla-lower-portion-for-rent-427593,2,2,1,March 15 2022,120000,E-11/4 ,Lower Portion ,7.0,1905.4
454,https://www.graana.com/property/islamabad-e-11-2-500-sqft-house-for-rent-460929,3,3,1,March 15 2022,140000,E-11/2 ,House ,2.2,598.84
455,https://www.graana.com/property/islamabad-e-11-10-marla-house-for-rent-483009,2,2,1,March 15 2022,30000,E-11 ,House ,10.0,2722.0
456,https://www.graana.com/property/islamabad-e-11-1050-sqft-apartment-for-rent-479292,2,2,1,March 15 2022,60000,E-11 ,Apartment ,3.8567351451418,1049.803306507598
457,https://www.graana.com/property/islamabad-e-11-850-sqft-apartment-for-rent-480080,1,1,1,March 15 2022,65000,E-11 ,Apartment ,3.122118927019552,849.840771934722
458,https://www.graana.com/property/islamabad-e-11-1250-sqft-apartment-for-rent-483552,2,2,1,March 15 2022,42000,E-11 ,Apartment ,4.591351363264047,1249.7658410804736
459,https://www.graana.com/property/islamabad-g-11-1300-sqft-apartment-for-rent-583451,2,2,1,March 14 2022,75000,G-11 ,Apartment ,4.775005417794609,1299.7564747236925
460,https://www.graana.com/property/islamabad-g-11-3-1700-sqft-apartment-for-rent-583455,3,2,1,March 14 2022,90000,G-11/3 ,Apartment ,6.244237854039104,1699.681543869444
461,https://www.graana.com/property/islamabad-f-6-1-1-kanal-house-for-rent-583735,3,3,2,March 14 2022,268000,F-6/1 ,Lower Portion ,20.0,5444.0
462,https://www.graana.com/property/islamabad-g-13-8-marla-house-for-rent-582280,5,5,0,March 14 2022,135000,G-13 ,House ,8.0,2177.6
463,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-upper-portion-for-rent-583290,3,3,0,March 14 2022,85000,DHA Phase 2 ,Upper Portion ,20.0,5444.0
464,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-upper-portion-for-rent-583003,3,3,1,March 14 2022,180000,DHA Phase 2 ,House ,20.0,5444.0
465,https://www.graana.com/property/islamabad-dha-phase-2-850-sqft-apartment-for-rent-583047,2,2,1,March 14 2022,35000,DHA Phase 2 ,Apartment ,3.122118927019552,849.840771934722
466,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-upper-portion-for-rent-583009,3,3,1,March 14 2022,120000,DHA Phase 2 ,Upper Portion ,20.0,5444.0
467,https://www.graana.com/property/islamabad-f-8-3-1-kanal-house-for-rent-583247,4,4,2,March 14 2022,550000,F-8/3 ,House ,20.0,5444.0
468,https://www.graana.com/property/islamabad-f-8-1-1-kanal-basement-for-rent-583257,4,4,1,March 14 2022,400000,F-8/1 ,Basement ,20.0,5444.0
469,https://www.graana.com/property/islamabad-f-7-1-666-sqyd-basement-for-rent-583239,3,3,1,March 14 2022,250000,F-7/1 ,Basement ,2.446272006347084,665.8752401276763
470,https://www.graana.com/property/islamabad-g-13-3-14-marla-lower-portion-for-rent-583235,3,3,1,March 14 2022,85000,G-13/3 ,Lower Portion ,14.0,3810.8
471,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-lower-portion-for-rent-582734,3,3,0,March 14 2022,95000,DHA Phase 2 ,Lower Portion ,20.0,5444.0
472,https://www.graana.com/property/islamabad-f-11-1-1-kanal-house-for-rent-518368,5,5,1,March 14 2022,200000,F-11/1 ,House ,20.0,5444.0
473,https://www.graana.com/property/islamabad-f-11-2-500-sqyd-lower-portion-for-rent-518319,3,3,1,March 14 2022,150000,F-11/2 ,Yd. Lower Portion ,1.836540545305619,499.9063364321895
474,https://www.graana.com/property/islamabad-f-11-1-16-marla-upper-portion-for-rent-518313,3,3,1,March 14 2022,95000,F-11/1 ,Upper Portion ,16.0,4355.2
475,https://www.graana.com/property/islamabad-f-11-2-16-marla-lower-portion-for-rent-518309,5,5,1,March 14 2022,150000,F-11/2 ,Lower Portion ,16.0,4355.2
476,https://www.graana.com/property/islamabad-f-11-2-26-marla-house-for-rent-518303,6,6,1,March 14 2022,300000,F-11/2 ,House ,26.0,7077.2
477,https://www.graana.com/property/islamabad-f-7-1-1-kanal-house-for-rent-518275,6,6,1,March 14 2022,500000,F-7/1 ,House ,20.0,5444.0
478,https://www.graana.com/property/islamabad-f-8-3-1-kanal-house-for-rent-518244,7,7,1,March 14 2022,500000,F-8/3 ,House ,20.0,5444.0
479,https://www.graana.com/property/islamabad-g-13-2-7-marla-upper-portion-for-rent-518188,2,2,1,March 14 2022,65000,G-13/2 ,Upper Portion ,7.0,1905.4
480,https://www.graana.com/property/islamabad-f-11-2-26-marla-house-for-rent-518303,6,6,1,March 14 2022,300000,F-11/2 ,House ,26.0,7077.2
481,https://www.graana.com/property/islamabad-f-7-1-1-kanal-house-for-rent-518275,6,6,1,March 14 2022,500000,F-7/1 ,House ,20.0,5444.0
482,https://www.graana.com/property/islamabad-f-8-3-1-kanal-house-for-rent-518244,7,7,1,March 14 2022,500000,F-8/3 ,House ,20.0,5444.0
483,https://www.graana.com/property/islamabad-g-13-2-7-marla-upper-portion-for-rent-518188,2,2,1,March 14 2022,65000,G-13/2 ,Upper Portion ,7.0,1905.4
484,https://www.graana.com/property/islamabad-g-13-2-1-kanal-upper-portion-for-rent-518186,3,3,1,March 14 2022,130000,G-13/2 ,Upper Portion ,20.0,5444.0
485,https://www.graana.com/property/islamabad-g-13-2-14-marla-upper-portion-for-rent-518176,3,3,1,March 14 2022,90000,G-13/2 ,Upper Portion ,14.0,3810.8
486,https://www.graana.com/property/islamabad-g-13-3-14-marla-house-for-rent-518902,6,7,2,March 14 2022,200000,G-13/3 ,House ,14.0,3810.8
487,https://www.graana.com/property/islamabad-g-13-3-14-marla-basement-for-rent-518898,3,3,1,March 14 2022,65000,G-13/3 ,Basement ,14.0,3810.8
488,https://www.graana.com/property/islamabad-g-13-2-7-marla-house-for-rent-518896,4,5,1,March 14 2022,90000,G-13/2 ,House ,7.0,1905.4
489,https://www.graana.com/property/islamabad-d-12-4-3-marla-house-for-rent-518985,4,4,0,March 14 2022,85000,D-12/4 ,House ,3.0,816.5999999999999
490,https://www.graana.com/property/islamabad-e-11-4-1400-sqft-apartment-for-rent-519124,2,2,1,March 14 2022,65000,E-11/4 ,Apartment ,5.142313526855733,1399.7377420101304
491,https://www.graana.com/property/islamabad-e-11-6-marla-lower-portion-for-rent-582188,3,3,1,March 14 2022,35000,E-11 ,Lower Portion ,6.0,1633.1999999999998
492,https://www.graana.com/property/islamabad-f-11-1-kanal-upper-portion-for-rent-582648,2,3,1,March 14 2022,75000,F-11 ,Upper Portion ,20.0,5444.0
493,https://www.graana.com/property/islamabad-d-12-14-marla-house-for-rent-582708,6,6,4,March 14 2022,325000,D-12 ,House ,14.0,3810.8
494,https://www.graana.com/property/islamabad-bahria-enclave-5-marla-house-for-rent-582878,4,4,1,March 14 2022,60000,Bahria Enclave ,House ,5.0,1361.0
495,https://www.graana.com/property/islamabad-g-11-2-5-marla-lower-portion-for-rent-581651,3,3,1,March 11 2022,42000,G-11/2 ,Lower Portion ,5.0,1361.0
496,https://www.graana.com/property/islamabad-g-11-2-5-marla-upper-portion-for-rent-581655,2,2,1,March 11 2022,65000,G-11/2 ,Upper Portion ,5.0,1361.0
497,https://www.graana.com/property/islamabad-g-10-2-800-sqyd-upper-portion-for-rent-581730,3,3,1,March 11 2022,114999,G-10/2 ,Upper Portion ,2.93846487248899,799.8501382915031
498,https://www.graana.com/property/islamabad-e-11-4-7-marla-lower-portion-for-rent-581686,3,3,1,March 11 2022,110000,E-11/4 ,Lower Portion ,7.0,1905.4
499,https://www.graana.com/property/islamabad-e-11-4-7-marla-basement-for-rent-581691,3,3,1,March 11 2022,90000,E-11/4 ,Basement ,7.0,1905.4
500,https://www.graana.com/property/islamabad-e-11-2-800-sqft-apartment-for-rent-581702,2,3,1,March 11 2022,45000,E-11/2 ,Apartment ,2.93846487248899,799.8501382915031
501,https://www.graana.com/property/islamabad-i-10-6-marla-house-for-rent-479171,2,1,1,March 11 2022,30000,I-10 ,House ,6.0,1633.1999999999998
502,https://www.graana.com/property/islamabad-g-13-7-marla-basement-for-rent-480223,2,2,1,March 11 2022,50000,G-13 ,Residential Basement ,7.0,1905.4
503,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-upper-portion-for-rent-582203,3,3,0,March 11 2022,60000,DHA Phase 2 ,Upper Portion ,20.0,5444.0
504,https://www.graana.com/property/islamabad-g-13-3-14-marla-upper-portion-for-rent-480624,3,3,1,March 11 2022,80000,G-13/3 ,Upper Portion ,14.0,3810.8
505,https://www.graana.com/property/islamabad-bahria-town-phase-4-750-sqft-apartment-for-rent-581846,1,1,0,March 11 2022,80000,Bahria Town Phase 4 ,Apartment ,2.7548108179584285,749.8595046482842
506,https://www.graana.com/property/islamabad-g-13-4-marla-upper-portion-for-rent-481061,2,2,1,March 11 2022,32000,G-13 ,Upper Portion ,4.0,1088.8
507,https://www.graana.com/property/islamabad-g-13-3-10-marla-upper-portion-for-rent-481673,3,3,1,March 11 2022,65000,G-13/3 ,Upper Portion ,10.0,2722.0
508,https://www.graana.com/property/islamabad-g-13-2-14-marla-lower-portion-for-rent-481666,3,3,1,March 11 2022,90000,G-13/2 ,Lower Portion ,14.0,3810.8
509,https://www.graana.com/property/islamabad-g-13-7-marla-house-for-rent-481008,6,6,1,March 11 2022,100000,G-13 ,House ,7.0,1905.4
510,https://www.graana.com/property/islamabad-g-13-2-7-marla-house-for-rent-480620,4,5,1,March 11 2022,90000,G-13/2 ,House ,7.0,1905.4
511,https://www.graana.com/property/islamabad-soan-garden-block-a-1-kanal-lower-portion-for-rent-581882,3,3,1,March 11 2022,35000,Soan Garden Block A ,Lower Portion ,20.0,5444.0
512,https://www.graana.com/property/islamabad-g-13-4-1-kanal-upper-portion-for-rent-480619,3,3,1,March 11 2022,85000,G-13/4 ,Upper Portion ,20.0,5444.0
513,https://www.graana.com/property/islamabad-soan-garden-block-a-1-kanal-upper-portion-for-rent-581875,3,3,1,March 11 2022,45000,Soan Garden Block A ,Upper Portion ,20.0,5444.0
514,https://www.graana.com/property/islamabad-g-13-2-1-kanal-upper-portion-for-rent-480615,3,3,1,March 11 2022,75000,G-13/2 ,Upper Portion ,20.0,5444.0
515,https://www.graana.com/property/islamabad-g-13-3-7-marla-basement-for-rent-480552,2,2,1,March 11 2022,48000,G-13/3 ,Residential Basement ,7.0,1905.4
516,https://www.graana.com/property/islamabad-zarkon-heights-1545-sqft-apartment-for-rent-384310,3,3,1,March 11 2022,55000,Zarkon Heights ,Apartment ,5.674910284994362,1544.710579575465
517,https://www.graana.com/property/islamabad-g-13-2-14-marla-lower-portion-for-rent-581539,3,3,1,March 11 2022,90000,G-13/2 ,Lower Portion ,14.0,3810.8
518,https://www.graana.com/property/islamabad-d-12-1-14-marla-house-for-rent-581741,3,3,1,March 11 2022,110000,D-12/1 ,Upper Portion ,14.0,3810.8
519,https://www.graana.com/property/islamabad-e-11-6-marla-apartment-for-rent-581280,2,2,1,March 10 2022,27000,E-11 ,Apartment ,6.0,1633.1999999999998
520,https://www.graana.com/property/islamabad-f-7-1-kanal-house-for-rent-580740,6,6,2,March 10 2022,450000,F-7 ,House ,20.0,5444.0
521,https://www.graana.com/property/islamabad-f-7-1-kanal-house-for-rent-580746,6,6,2,March 10 2022,550000,F-7 ,House ,20.0,5444.0
522,https://www.graana.com/property/islamabad-bahria-enclave-8-marla-lower-portion-for-rent-580787,3,3,1,March 10 2022,80000,Bahria Enclave ,Lower Portion ,8.0,2177.6
523,https://www.graana.com/property/islamabad-bahria-enclave-10-marla-house-for-rent-580786,6,6,1,March 10 2022,250000,Bahria Enclave ,House ,10.0,2722.0
524,https://www.graana.com/property/islamabad-f-7-1-kanal-house-for-rent-580750,4,4,1,March 10 2022,700000,F-7 ,House ,20.0,5444.0
525,https://www.graana.com/property/islamabad-bahria-enclave-8-marla-house-for-rent-580789,5,5,1,March 10 2022,150000,Bahria Enclave ,House ,8.0,2177.6
526,https://www.graana.com/property/islamabad-g-13-4-10-marla-lower-portion-for-rent-580690,3,3,1,March 10 2022,70000,G-13/4 ,Lower Portion ,10.0,2722.0
527,https://www.graana.com/property/islamabad-g-13-4-4-marla-lower-portion-for-rent-580672,5,3,1,March 10 2022,60000,G-13/4 ,Lower Portion ,4.0,1088.8
528,https://www.graana.com/property/islamabad-e-18-10-marla-house-for-rent-580433,3,3,0,March 10 2022,30000,E-18 ,House ,10.0,2722.0
529,https://www.graana.com/property/islamabad-e-18-9-marla-house-for-rent-580431,7,6,0,March 10 2022,45000,E-18 ,House ,9.0,2449.8
530,https://www.graana.com/property/islamabad-g-15-1-14-marla-upper-portion-for-rent-578683,3,3,1,March 10 2022,60000,G-15/1 ,Upper Portion ,14.0,3810.8
531,https://www.graana.com/property/islamabad-g-15-1-7-marla-basement-for-rent-578684,2,2,1,March 10 2022,18000,G-15/1 ,Basement ,7.0,1905.4
532,https://www.graana.com/property/islamabad-e-11-800-sqft-apartment-for-rent-580362,2,2,1,March 10 2022,40000,E-11 ,Apartment ,2.93846487248899,799.8501382915031
533,https://www.graana.com/property/islamabad-g-15-2-14-marla-lower-portion-for-rent-578688,3,3,1,March 9 2022,80000,G-15/2 ,Lower Portion ,14.0,3810.8
534,https://www.graana.com/property/islamabad-f-6-500-sqyd-house-for-rent-579092,3,3,1,March 9 2022,350000,F-6 ,House ,1.836540545305619,499.9063364321895
535,https://www.graana.com/property/islamabad-g-13-1-4-marla-lower-portion-for-rent-579814,2,2,1,March 9 2022,30000,G-13/1 ,Lower Portion ,4.0,1088.8
