,page_url,property_type,price,location,city,baths,area_marla,area_sqft,bedrooms
4509,https://www.zameen.com/Property/islamabad_f_11_well_built_apartment_available_at_good_location-16809542-163-4.html,Flat,45000,F-11,Islamabad,2,5.3,1442.93,2
4510,https://www.zameen.com/Property/islamabad_f_11_well_built_apartment_available_at_good_location-16809543-163-4.html,Flat,50000,F-11,Islamabad,2,5.3,1442.93,2
4511,https://www.zameen.com/Property/islamabad_f_11_the_best_apartment_for_living_purpose-16809545-163-4.html,Flat,55000,F-11,Islamabad,2,5.3,1442.93,2
4512,https://www.zameen.com/Property/islamabad_f_11_a_beautifully_built_apartment_at_good_location-16809547-163-4.html,Flat,60000,F-11,Islamabad,3,6.2,1687.96,3
4513,https://www.zameen.com/Property/islamabad_bani_gala_flat_is_available_for_rent-16810083-340-4.html,Flat,24000,Bani Gala,Islamabad,0,5.0,1361.25,0
4514,https://www.zameen.com/Property/islamabad_bani_gala_flat_is_available_for_rent-16810084-340-4.html,Flat,23000,Bani Gala,Islamabad,0,5.0,1361.25,0
4515,https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_two_bed_flatfor_rent_defence_residency_near_giga_mall_dhaii_islamabad-16810588-9914-4.html,Flat,16000,DHA Defence,Islamabad,2,3.6,980.1,2
4516,https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_four_rooms_apartment_for_rent_defence_residency_near_giga_mall_dhaii_islamabad-16810982-9914-4.html,Flat,28000,DHA Defence,Islamabad,4,10.7,2913.09,3
4517,https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_a_beautifully_built_apartment_at_good_location-16811070-9914-4.html,Flat,16000,DHA Defence,Islamabad,0,3.6,980.1,0
4518,https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_a_beautifully_built_apartment_at_good_location-16811099-9914-4.html,Flat,16000,DHA Defence,Islamabad,0,3.6,980.1,0
4519,https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_a_beautifully_built_apartment_at_good_location-16811121-9914-4.html,Flat,21000,DHA Defence,Islamabad,0,4.9,1334.03,0
4520,https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_a_beautifully_built_apartment_at_good_location-16811148-9914-4.html,Flat,22000,DHA Defence,Islamabad,0,4.9,1334.03,0
4521,https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_a_beautifully_built_apartment_at_good_location-16811173-9914-4.html,Flat,16000,DHA Defence,Islamabad,0,3.6,980.1,0
4522,https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_a_beautifully_built_apartment_at_good_location-16811196-9914-4.html,Flat,26000,DHA Defence,Islamabad,0,6.7,1824.08,0
4523,https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_a_beautifully_built_apartment_at_good_location-16811225-9914-4.html,Flat,30000,DHA Defence,Islamabad,0,6.7,1824.08,0
4524,https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_three_rooms_apartment_for_rent-16811358-9914-4.html,Flat,22000,DHA Defence,Islamabad,3,5.3,1442.93,3
4525,https://www.zameen.com/Property/islamabad_e_11_the_best_apartment_for_living_purpose-16811784-329-4.html,Flat,50000,E-11,Islamabad,2,6.2,1687.96,2
4526,https://www.zameen.com/Property/islamabad_e_11_the_best_apartment_for_living_purpose-16811796-329-4.html,Flat,52000,E-11,Islamabad,2,6.7,1824.08,2
4527,https://www.zameen.com/Property/islamabad_e_11_the_best_apartment_for_living_purpose-16811799-329-4.html,Flat,54000,E-11,Islamabad,2,6.7,1824.08,2
4528,https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_three_with_drawing_flat_for_rent_in_dha_2_islamabad-16811800-9914-4.html,Flat,30000,DHA Defence,Islamabad,4,6.7,1824.08,3
4529,https://www.zameen.com/Property/islamabad_e_11_the_best_apartment_for_living_purpose-16811806-329-4.html,Flat,55000,E-11,Islamabad,2,6.7,1824.08,2
4530,https://www.zameen.com/Property/islamabad_e_11_the_best_apartment_for_living_purpose-16811814-329-4.html,Flat,56000,E-11,Islamabad,2,6.7,1824.08,2
4531,https://www.zameen.com/Property/islamabad_e_11_the_best_apartment_for_living_purpose-16811820-329-4.html,Flat,58000,E-11,Islamabad,2,7.1,1932.98,2
4532,https://www.zameen.com/Property/e_11_e_11_4_the_best_apartment_for_living_purpose-16811828-3241-4.html,Flat,48000,E-11,Islamabad,2,6.2,1687.96,2
4533,https://www.zameen.com/Property/e_11_e_11_4_the_best_apartment_for_living_purpose-16811832-3241-4.html,Flat,54000,E-11,Islamabad,2,6.2,1687.96,2
4534,https://www.zameen.com/Property/e_11_e_11_4_a_beautifully_built_apartment_at_good_location-16811844-3241-4.html,Flat,75000,E-11,Islamabad,3,10.0,2722.51,3
4535,https://www.zameen.com/Property/e_11_e_11_4_a_beautifully_built_apartment_at_good_location-16811912-3241-4.html,Flat,80000,E-11,Islamabad,3,10.0,2722.51,3
4536,https://www.zameen.com/Property/e_11_e_11_4_a_beautifully_built_apartment_at_good_location-16811913-3241-4.html,Flat,85000,E-11,Islamabad,3,9.3,2531.93,3
4537,https://www.zameen.com/Property/e_11_e_11_4_a_beautifully_built_apartment_at_good_location-16811917-3241-4.html,Flat,90000,E-11,Islamabad,3,9.8,2668.06,3
4538,https://www.zameen.com/Property/e_11_e_11_4_a_beautifully_built_apartment_at_good_location-16811923-3241-4.html,Flat,95000,E-11,Islamabad,3,9.8,2668.06,3
4539,https://www.zameen.com/Property/e_11_e_11_4_a_beautifully_built_apartment_at_good_location-16811930-3241-4.html,Flat,110000,E-11,Islamabad,4,11.6,3158.11,4
4540,https://www.zameen.com/Property/e_11_e_11_2_a_beautifully_built_apartment_at_good_location-16811932-3233-4.html,Flat,98000,E-11,Islamabad,4,11.6,3158.11,4
4541,https://www.zameen.com/Property/e_11_e_11_2_a_beautifully_built_apartment_at_good_location-16811939-3233-4.html,Flat,85000,E-11,Islamabad,4,8.7,2368.58,4
4542,https://www.zameen.com/Property/e_11_e_11_4_a_beautifully_built_apartment_at_good_location-16811958-3241-4.html,Flat,114000,E-11,Islamabad,4,11.6,3158.11,4
4543,https://www.zameen.com/Property/e_11_e_11_2_here_is_a_good_opportunity_to_live_in_a_well_built_apartment-16811961-3233-4.html,Flat,60000,E-11,Islamabad,2,6.2,1687.96,2
4544,https://www.zameen.com/Property/e_11_e_11_2_here_is_a_good_opportunity_to_live_in_a_well_built_apartment-16811964-3233-4.html,Flat,72000,E-11,Islamabad,3,8.7,2368.58,3
4545,https://www.zameen.com/Property/e_11_e_11_2_here_is_a_good_opportunity_to_live_in_a_well_built_apartment-16811965-3233-4.html,Flat,58000,E-11,Islamabad,2,6.9,1878.53,2
4546,https://www.zameen.com/Property/e_11_e_11_4_the_best_apartment_for_living_purpose-16812003-3241-4.html,Flat,118000,E-11,Islamabad,4,11.6,3158.11,4
4547,https://www.zameen.com/Property/islamabad_pakistan_town_flat_is_available_for_rent-16813509-1378-4.html,Flat,12000,Pakistan Town,Islamabad,0,3.0,816.75,2
4548,https://www.zameen.com/Property/islamabad_korang_town_flat_is_available_for_rent-16813519-445-4.html,Flat,12000,Korang Town,Islamabad,0,0.4,108.9,2
4549,https://www.zameen.com/Property/islamabad_f_10_f_10_al_mustafa_tower_2_bedroom_apartment_for_rent-16815020-162-4.html,Flat,43000,F-10,Islamabad,2,8.4,2286.91,2
4550,https://www.zameen.com/Property/e_11_e_11_1_great_opportunity_for_you_to_have_the_property_of_your_choice-16815393-3230-4.html,Flat,50000,E-11,Islamabad,2,8.4,2286.91,2
4551,https://www.zameen.com/Property/f_11_f_11_markaz_f_11_abu_dhabi_tower_2_bedroom_apartment_for_rent-16815480-3286-4.html,Flat,65000,F-11,Islamabad,4,12.7,3457.59,2
4552,https://www.zameen.com/Property/islamabad_green_avenue_1_bed_apartment_available_for_rent-16818803-8566-4.html,Flat,32000,Green Avenue,Islamabad,1,4.0,1089.0,1
4553,https://www.zameen.com/Property/e_11_4_abdullah_heights_e11_out_class_abdullah_heights_3bedroom_kitchan_tv_loungs_wishroom_carpaking-16819239-9646-4.html,Flat,45000,E-11,Islamabad,3,5.8,1579.06,3
4554,https://www.zameen.com/Property/e_11_4_apollo_towers_e114_apollo_towers_3bedroom_kitchan_tv_loungs_wishroom_car_paking-16819809-9703-4.html,Flat,55000,E-11,Islamabad,3,5.8,1579.06,3
4555,https://www.zameen.com/Property/islamabad_dha_defence_flat_is_available_for_rent_at_al_gurair_giga_defense_executive_apartments_near_giga_mall-16820465-3188-4.html,Flat,35000,DHA Defence,Islamabad,2,6.8,1851.31,2
4556,https://www.zameen.com/Property/gulberg_greens_gulberg_greens_block_a_studio_flat_for_sale-16822008-8313-1.html,Flat,4725000,Gulberg,Islamabad,0,2.0,544.5,0
4557,https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_2_bed_tv_lounge_for_sale-16825132-9914-1.html,Flat,3700000,DHA Defence,Islamabad,2,3.6,980.1,2
4558,https://www.zameen.com/Property/g_11_3_warda_hamna_residencia_3_3bed_flat_noncorner_available_on_installments_at_warda_hamna_iii-16825187-11863-1.html,Flat,21700000,G-11,Islamabad,3,8.7,2368.58,3
4559,https://www.zameen.com/Property/g_11_3_warda_hamna_residencia_3_3bed_corner_flat_available_on_installments_at_warda_hamna_iii-16825366-11863-1.html,Flat,24400000,G-11,Islamabad,3,8.9,2423.03,3
4560,https://www.zameen.com/Property/g_11_3_warda_hamna_residencia_3_4bed_flat_available_on_installments_at_warda_hamna_iii-16825487-11863-1.html,Flat,25400000,G-11,Islamabad,4,9.4,2559.16,4
4561,https://www.zameen.com/Property/g_11_3_warda_hamna_residencia_3_3bed_noncorner_flat_available_on_installments_at_warda_hamna_iii-16825808-11863-1.html,Flat,22300000,G-11,Islamabad,3,8.9,2423.03,3
4562,https://www.zameen.com/Property/gulberg_greens_gulberg_greens_block_a_flat_is_available_for_sale-16826260-8313-1.html,Flat,5517000,Gulberg,Islamabad,1,2.7,735.08,1
4563,https://www.zameen.com/Property/g_11_g_11_3_new_pha_2_bedroom_apartment_is_available_for_sale_in_g_11_3_islamabad-16826275-3332-1.html,Flat,5800000,G-11,Islamabad,2,3.3,898.43,2
4564,https://www.zameen.com/Property/kashmir_highway_eighteen_apartment_is_available_for_sale_on_installment-16826582-12602-1.html,Flat,27500000,Kashmir Highway,Islamabad,3,7.4,2014.66,2
4565,https://www.zameen.com/Property/e_11_e_11_4_fifth_floor_furnished_flat_is_available_for_sale-16826599-3241-1.html,Flat,8000000,E-11,Islamabad,0,5.3,1442.93,2
4566,https://www.zameen.com/Property/islamabad_g_8_apartment_is_available_for_sale-16827700-170-1.html,Flat,6500000,G-8,Islamabad,2,6.0,1633.51,2
4567,https://www.zameen.com/Property/g_5_diplomatic_residency_diplomatic_enclave_furnished_apartment_ready_to_live-16828250-11621-1.html,Flat,50000000,G-5,Islamabad,3,13.3,3620.94,4
4568,https://www.zameen.com/Property/islamabad_i_8_mint_condition_flat_for_sale_in_i_8-16828378-174-1.html,Flat,12500000,I-8,Islamabad,3,5.5,1497.38,3
4569,https://www.zameen.com/Property/islamabad_diplomatic_enclave_studio_apartment_for_sale_in_diplomatic_enclave-16828389-429-1.html,Flat,11500000,Diplomatic Enclave,Islamabad,1,2.1,571.73,1
4570,https://www.zameen.com/Property/islamabad_diplomatic_enclave_luxury_apartment_in_g_5_diplomatic_enclave_for_sale-16828396-429-1.html,Flat,38000000,Diplomatic Enclave,Islamabad,2,7.6,2069.11,2
4571,https://www.zameen.com/Property/islamabad_e_11_flat_is_available_for_sale_in_e_11_islamabad-16830029-329-1.html,Flat,5800000,E-11,Islamabad,2,3.0,816.75,2
4572,https://www.zameen.com/Property/dha_defence_phase_2_defence_executive_apartments_1_bed_tv_lounge_for_rent-16823182-9615-4.html,Flat,20000,DHA Defence,Islamabad,1,4.8,1306.8,1
4573,https://www.zameen.com/Property/islamabad_f_11_beautiful_flat_is_available_for_rent-16823552-163-4.html,Flat,60000,F-11,Islamabad,2,7.3,1987.43,2
4574,https://www.zameen.com/Property/dha_defence_phase_2_askari_tower_1_ground_floor_flat_is_available_for_rent-16826976-10663-4.html,Flat,48000,DHA Defence,Islamabad,0,12.0,3267.01,3
4575,https://www.zameen.com/Property/dha_defence_phase_2_askari_tower_1_5th_floor_flat_is_available_for_rent-16826977-10663-4.html,Flat,42000,DHA Defence,Islamabad,0,12.0,3267.01,3
4576,https://www.zameen.com/Property/dha_defence_phase_2_askari_tower_1_6th_floor_flat_is_available_for_rent-16826978-10663-4.html,Flat,40000,DHA Defence,Islamabad,0,12.0,3267.01,3
4577,https://www.zameen.com/Property/dha_defence_phase_2_askari_tower_1_2nd_floor_flat_is_available_for_rent-16826979-10663-4.html,Flat,50000,DHA Defence,Islamabad,0,12.0,3267.01,4
4578,https://www.zameen.com/Property/dha_defence_phase_2_askari_tower_2_ground_floor_flat_is_available_for_rent-16826983-11905-4.html,Flat,47000,DHA Defence,Islamabad,0,12.0,3267.01,3
4579,https://www.zameen.com/Property/dha_defence_phase_2_askari_tower_2_6th_floor_flat_is_available_for_rent-16826984-11905-4.html,Flat,40000,DHA Defence,Islamabad,0,12.0,3267.01,3
4580,https://www.zameen.com/Property/dha_defence_phase_2_askari_tower_2_4th_floor_flat_is_available_for_rent-16826985-11905-4.html,Flat,50000,DHA Defence,Islamabad,0,14.2,3865.96,4
4581,https://www.zameen.com/Property/islamabad_green_avenue_furnished_apartment_is_available_for_rent-16827219-8566-4.html,Flat,45000,Green Avenue,Islamabad,3,7.0,1905.76,2
4582,https://www.zameen.com/Property/islamabad_g_11_pha_flat_is_available_for_rent_in_g_11-16827540-168-4.html,Flat,24000,G-11,Islamabad,2,4.0,1089.0,2
4583,https://www.zameen.com/Property/islamabad_diplomatic_enclave_furnished_studio_apartment_is_available_for_rent-16828379-429-4.html,Flat,40000,Diplomatic Enclave,Islamabad,1,2.1,571.73,1
4584,https://www.zameen.com/Property/islamabad_e_11_e_11_flat_available_for_rent-16828815-329-4.html,Flat,30000,E-11,Islamabad,2,4.0,1089.0,2
4585,https://www.zameen.com/Property/islamabad_e_11_e_11_brand_new_flat_for_rent-16828901-329-4.html,Flat,25000,E-11,Islamabad,1,2.3,626.18,1
4586,https://www.zameen.com/Property/g_11_g_11_2_a_one_bedroom_flat_for_rent_to_female_only-16829285-3331-4.html,Flat,20000,G-11,Islamabad,1,1.3,353.93,1
4587,https://www.zameen.com/Property/e_11_e_11_3_the_best_apartment_for_living_purpose-16830000-3238-4.html,Flat,32000,E-11,Islamabad,2,3.3,898.43,2
4588,https://www.zameen.com/Property/islamabad_kuri_road_kuri_road_1st_floor_flat_for_rent-16830371-10322-4.html,Flat,15000,Kuri Road,Islamabad,2,4.0,1089.0,2
4589,https://www.zameen.com/Property/g_11_g_11_3_pha_flat_for_rent-16830373-3332-4.html,Flat,24000,G-11,Islamabad,2,3.1,843.98,2
4590,https://www.zameen.com/Property/islamabad_e_11_a_beautifully_built_apartment_at_good_location-16832452-329-4.html,Flat,24000,E-11,Islamabad,2,3.6,980.1,2
4591,https://www.zameen.com/Property/islamabad_e_11_here_is_a_good_opportunity_to_live_in_a_well_built_apartment-16832454-329-4.html,Flat,30000,E-11,Islamabad,2,8.2,2232.46,2
4592,https://www.zameen.com/Property/islamabad_e_11_here_is_a_good_opportunity_to_live_in_a_well_built_apartment-16832455-329-4.html,Flat,26000,E-11,Islamabad,2,8.0,2178.01,2
4593,https://www.zameen.com/Property/islamabad_e_11_here_is_a_good_opportunity_to_live_in_a_well_built_apartment-16832457-329-4.html,Flat,24000,E-11,Islamabad,2,5.3,1442.93,2
4594,https://www.zameen.com/Property/islamabad_e_11_here_is_a_good_opportunity_to_live_in_a_well_built_apartment-16832458-329-4.html,Flat,22000,E-11,Islamabad,2,4.9,1334.03,2
4595,https://www.zameen.com/Property/islamabad_e_11_here_is_a_good_opportunity_to_live_in_a_well_built_apartment-16832459-329-4.html,Flat,20000,E-11,Islamabad,2,4.4,1197.9,2
4596,https://www.zameen.com/Property/islamabad_e_11_great_opportunity_for_you_to_have_the_property_of_your_choice-16832611-329-4.html,Flat,50000,E-11,Islamabad,2,6.2,1687.96,2
4597,https://www.zameen.com/Property/islamabad_e_11_a_beautifully_built_apartment_at_good_location-16832628-329-4.html,Flat,36000,E-11,Islamabad,2,4.9,1334.03,2
4598,https://www.zameen.com/Property/islamabad_e_11_here_is_a_good_opportunity_to_live_in_a_well_built_apartment-16832663-329-4.html,Flat,45000,E-11,Islamabad,2,6.0,1633.51,2
4599,https://www.zameen.com/Property/islamabad_e_11_the_best_apartment_for_living_purpose-16833306-329-4.html,Flat,30000,E-11,Islamabad,2,3.8,1034.55,2
4600,https://www.zameen.com/Property/islamabad_e_11_the_best_apartment_for_living_purpose-16833330-329-4.html,Flat,42000,E-11,Islamabad,2,3.8,1034.55,2
4601,https://www.zameen.com/Property/islamabad_e_11_great_opportunity_for_you_to_have_the_property_of_your_choice-16833357-329-4.html,Flat,50000,E-11,Islamabad,3,6.2,1687.96,3
4602,https://www.zameen.com/Property/islamabad_e_11_here_is_a_good_opportunity_to_live_in_a_well_built_apartment-16833379-329-4.html,Flat,36000,E-11,Islamabad,3,4.9,1334.03,3
4603,https://www.zameen.com/Property/islamabad_e_11_well_built_apartment_available_at_good_location-16833431-329-4.html,Flat,45000,E-11,Islamabad,2,6.0,1633.51,2
4604,https://www.zameen.com/Property/g_11_g_11_4_semi_furnished_flat_for_sale-16834756-3333-1.html,Flat,8500000,G-11,Islamabad,2,4.0,1089.0,2
4605,https://www.zameen.com/Property/islamabad_f_17_al_safa_arcade_2_t_t_centre_f_17_islamabad-16835549-335-1.html,Flat,4400000,F-17,Islamabad,2,3.6,980.1,2
4606,https://www.zameen.com/Property/islamabad_f_17_flat_for_sale_in_f_17_islamabad-16836140-335-1.html,Flat,4000000,F-17,Islamabad,2,3.6,980.1,2
4607,https://www.zameen.com/Property/islamabad_f_10_studio_appartment_available_forsale_on_easy_installment_plan_sukh_chain_residence-16836829-162-1.html,Flat,22500000,F-10,Islamabad,1,3.8,1034.55,1
4608,https://www.zameen.com/Property/islamabad_f_10_2_bed_appartment_forsale_on_easy_installment_on_sukh_chain_residency_f10-16837578-162-1.html,Flat,31500000,F-10,Islamabad,2,5.3,1442.93,2
4609,https://www.zameen.com/Property/islamabad_f_10_3_bed_appartment_forsale_on_easy_installment_plan_sukh_chain_rseidence_f10-16837812-162-1.html,Flat,41500000,F-10,Islamabad,3,8.1,2205.23,3
4610,https://www.zameen.com/Property/islamabad_karakoram_diplomatic_enclave_brand_new_furnished_apartment-16839358-9063-1.html,Flat,55000000,Karakoram Diplomatic Enclave,Islamabad,3,10.4,2831.41,2
4611,https://www.zameen.com/Property/islamabad_karakoram_diplomatic_enclave_diplomatic_enclave__fully_furnished_and_fully_equipped_apartment_-16842275-9063-1.html,Flat,43000000,Karakoram Diplomatic Enclave,Islamabad,2,7.7,2096.33,2
4612,https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_2_bed_tv_lounge_brand_new_apartment_extra_work_done-16844183-9914-1.html,Flat,3850000,DHA Defence,Islamabad,2,3.6,980.1,2
4613,https://www.zameen.com/Property/islamabad_diplomatic_enclave_furnished_apartment_in_diplomatic_enclave_available_for_sale-16845911-429-1.html,Flat,50000000,Diplomatic Enclave,Islamabad,3,13.3,3620.94,4
4614,https://www.zameen.com/Property/g_11_3_warda_hamna_residencia_ii_2bed_brand_new_flat_for_sale_at_warda_hamna_ii-16846449-9613-1.html,Flat,16600000,G-11,Islamabad,2,7.2,1960.21,2
4615,https://www.zameen.com/Property/g_11_3_warda_hamna_residencia_ii_2bed_unused_apartment_for_sale_at_warda_hamna_ii-16846764-9613-1.html,Flat,16500000,G-11,Islamabad,2,7.2,1960.21,2
4616,https://www.zameen.com/Property/islamabad_f_11_flat_is_available_for_sale-16847072-163-1.html,Flat,17000000,F-11,Islamabad,0,12.2,3321.46,0
4617,https://www.zameen.com/Property/g_11_3_warda_hamna_residencia_ii_2bed_brandnew_apartment_for_sale_at_warda_hamna_ii-16847108-9613-1.html,Flat,16300000,G-11,Islamabad,2,7.2,1960.21,2
4618,https://www.zameen.com/Property/g_11_3_warda_hamna_residencia_ii_3bed_brand_new_flat_for_sale_at_warda_hamna_ii-16847392-9613-1.html,Flat,23000000,G-11,Islamabad,3,8.7,2368.58,3
4619,https://www.zameen.com/Property/islamabad_e_11_a_beautifully_built_apartment_at_good_location-16834446-329-4.html,Flat,100000,E-11,Islamabad,3,6.7,1824.08,3
4620,https://www.zameen.com/Property/e_11_e_11_4_e_11_khudadad_heights_3_bedroom_apartment_for_rent_2_bath_tv_lounge_kitchen-16835504-3241-4.html,Flat,45000,E-11,Islamabad,3,10.2,2776.96,3
4621,https://www.zameen.com/Property/islamabad_g_10_g10_2__main_sawan_road_front_of_g10_markz-16837274-167-4.html,Flat,30000,G-10,Islamabad,2,4.0,1089.0,2
4622,https://www.zameen.com/Property/islamabad_e_11_e11_brand_new_luxurious_fully_furnished_apartment-16841169-329-4.html,Flat,95000,E-11,Islamabad,3,8.4,2286.91,3
4623,https://www.zameen.com/Property/islamabad_e_11_furnished_apartment_for_rent-16844090-329-4.html,Flat,55000,E-11,Islamabad,3,4.9,1334.03,3
4624,https://www.zameen.com/Property/margalla_view_housing_society_margalla_view_society_block_a_three_bed_flat_for_rent_in_d_17-16844786-3161-4.html,Flat,15000,D-17,Islamabad,2,4.0,1089.0,3
4625,https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_2_bed_tv_lounge_for_rent-16845108-9914-4.html,Flat,16000,DHA Defence,Islamabad,2,3.6,980.1,2
4626,https://www.zameen.com/Property/islamabad_diplomatic_enclave_apartment_is_available_for_rent_in_diplomatic_enclave_islamabad-16847339-429-4.html,Flat,160000,Diplomatic Enclave,Islamabad,4,13.3,3620.94,3
4627,https://www.zameen.com/Property/g_11_3_warda_hamna_residencia_ii_3bed_new_flat_for_sale_at_warda_hamna_ii-16847686-9613-1.html,Flat,22500000,G-11,Islamabad,3,8.7,2368.58,3
4628,https://www.zameen.com/Property/islamabad_f_11_f_11_abu_dahbi_tower_2_bedrooms_beautiful_fully_furnish_apartment-16847824-163-1.html,Flat,9500000,F-11,Islamabad,2,5.3,1442.93,2
4629,https://www.zameen.com/Property/f_10_f_10_markaz_1350_sq_ft_2_bed_serviced_apartment_for_sale_at_silver_oaks_f10_islamabad-16850879-3280-1.html,Flat,35000000,F-10,Islamabad,2,6.0,1633.51,2
4630,https://www.zameen.com/Property/islamabad_b_17_residential_apartments_for_sale_on_4_years_easy_installments-16851365-616-1.html,Flat,5950000,B-17,Islamabad,2,5.8,1579.06,2
4631,https://www.zameen.com/Property/i_12_i_12_1_d_type_2_bed_apartment__for_sale-16852026-13800-1.html,Flat,4000000,I-12,Islamabad,2,4.0,1089.0,2
4632,https://www.zameen.com/Property/g_11_g_11_3_warda_hamna_1_apartment_for_sale-16853344-3332-1.html,Flat,20000000,G-11,Islamabad,0,7.6,2069.11,0
4633,https://www.zameen.com/Property/islamabad_e_11_here_is_a_good_opportunity_to_live_in_a_well_built_apartment-16853890-329-1.html,Flat,5200000,E-11,Islamabad,2,7.3,1987.43,2
4634,https://www.zameen.com/Property/islamabad_e_11_the_best_apartment_for_living_purpose-16853892-329-1.html,Flat,10000000,E-11,Islamabad,2,3.8,1034.55,2
4635,https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_signature_properties_offer_you__2_room__appartment__804sqft__block11_in_al_ghurair__giga_dha_ph2-16854673-9914-1.html,Flat,3600000,DHA Defence,Islamabad,2,3.6,980.1,2
4636,https://www.zameen.com/Property/islamabad_e_11_a_beautifully_built_apartment_at_good_location-16855031-329-1.html,Flat,8000000,E-11,Islamabad,2,4.0,1089.0,2
4637,https://www.zameen.com/Property/dha_defence_phase_2_defence_executive_apartments_studio_1_bed_apartment_for_sale-16858698-9615-1.html,Flat,4564000,DHA Defence,Islamabad,1,3.5,952.88,1
4638,https://www.zameen.com/Property/islamabad_d_17_the_best_apartment_for_living_purpose-16858891-737-1.html,Flat,4200000,D-17,Islamabad,2,4.9,1334.03,2
4639,https://www.zameen.com/Property/islamabad_g_15_flat_available_for_rent_in_g15_markaz_islamabad-16849491-764-4.html,Flat,18000,G-15,Islamabad,2,3.6,980.1,2
4640,https://www.zameen.com/Property/e_11_4_apollo_towers_e114_out_apollo_towers_3bedroom_kitchan_tv_loungs_wisahroom_carpaking-16850722-9703-4.html,Flat,55000,E-11,Islamabad,3,6.0,1633.51,3
4641,https://www.zameen.com/Property/e_11_4_abdullah_heights_e114_out_class_abdullah_heights_3bedroom_kitchan_tv_loungs_wishroom_carpaking-16850811-9646-4.html,Flat,45000,E-11,Islamabad,3,6.0,1633.51,3
4642,https://www.zameen.com/Property/e_11_e_11_4_e114_out_class_aparatment_qurtuba_height_3bedroom_kitchan_tv_loungs_wishroom_carpaking-16850876-3241-4.html,Flat,55000,E-11,Islamabad,3,6.0,1633.51,3
4643,https://www.zameen.com/Property/i_10_i_10_markaz_flat_for_office_or_bacholars_new-16851141-3424-4.html,Flat,24000,I-10,Islamabad,1,1.3,353.93,1
4644,https://www.zameen.com/Property/dha_defence_phase_2_askari_tower_1_three_bedroom_appartment_for_rent_in_askari_appartment_dha_2_islamabad-16851623-10663-4.html,Flat,50000,DHA Defence,Islamabad,3,11.9,3239.79,3
4645,https://www.zameen.com/Property/g_10_g_10_markaz_2_bed_apartment_is_available_for_rent_in_g10_marakz-16852042-3328-4.html,Flat,25000,G-10,Islamabad,1,3.0,816.75,2
4646,https://www.zameen.com/Property/f_11_f_11_1_f_11_apartment_04_bedrooms_for_rent-16852065-3282-4.html,Flat,65000,F-11,Islamabad,4,11.6,3158.11,4
4647,https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_1_bed_1st_floor_corner_apartment_defence_residency_block_6_dha_2_for_rent-16852535-9914-4.html,Flat,15000,DHA Defence,Islamabad,1,2.7,735.08,1
4648,https://www.zameen.com/Property/f_11_f_11_markaz_3beds_attached_bath_apartment_far_rent-16852681-3286-4.html,Flat,75000,F-11,Islamabad,3,13.0,3539.26,3
4649,https://www.zameen.com/Property/islamabad_e_11_1_bed_flat_for_rent-16853152-329-4.html,Flat,24000,E-11,Islamabad,1,2.4,653.4,1
4650,https://www.zameen.com/Property/islamabad_e_11_e11_furnished_flat_for_rent-16853289-329-4.html,Flat,55000,E-11,Islamabad,3,7.1,1932.98,3
4651,https://www.zameen.com/Property/islamabad_e_11_e11_furnished_apartment_for_rent-16853295-329-4.html,Flat,45000,E-11,Islamabad,2,5.3,1442.93,2
4652,https://www.zameen.com/Property/e_11_e_11_2_2_bed_apartment_for_rent-16853317-3233-4.html,Flat,26000,E-11,Islamabad,2,5.3,1442.93,2
4653,https://www.zameen.com/Property/islamabad_e_11_2_bed_flat_for_rent-16853327-329-4.html,Flat,30000,E-11,Islamabad,2,5.3,1442.93,2
4654,https://www.zameen.com/Property/islamabad_e_11_2_bed_flat_for_rent-16853329-329-4.html,Flat,32000,E-11,Islamabad,2,5.3,1442.93,2
4655,https://www.zameen.com/Property/e_11_e_11_2_margallah_hills_3_bed_flat_for_rent-16853345-3233-4.html,Flat,65000,E-11,Islamabad,3,8.0,2178.01,3
4656,https://www.zameen.com/Property/islamabad_e_11_the_best_apartment_for_living_purpose-16854434-329-4.html,Flat,65000,E-11,Islamabad,2,5.8,1579.06,2
4657,https://www.zameen.com/Property/islamabad_e_11_the_best_apartment_for_living_purpose-16854437-329-4.html,Flat,65000,E-11,Islamabad,2,5.8,1579.06,2
4658,https://www.zameen.com/Property/islamabad_e_11_the_best_apartment_for_living_purpose-16854439-329-4.html,Flat,65000,E-11,Islamabad,2,5.8,1579.06,2
